Author-Any,BL Record ID
"Baxendale, Martin.",13437614
"Baxendale, Martin.",15739037
"Baxendale, Martin.",15841777
"Baxter, Biddy.",11930288
"Baxter, Glen.",7362531
"Baxter, Glen.",7363208
"Baxter, Glen.",7363246
"Baxter, Glen.",8744112
"Baxter, Glen.",9374172
"Baxter, Glen.",9374173
"Baxter, Glen.",9374276
"Baxter, Glen.",9407153
"Baxter, Glen.",9407316
"Baxter, Glen.",10044759
"Baxter, Glen.",10088938
"Baxter, Glen.",10090063
"Baxter, Glen.",10090586
"Baxter, Glen.",12963080
"Baxter, Glen.",13746731
"Bayliss, R. C.",16016270
"Baynes, Kate.",8089249
"Baynes, Ken.",8089249
"Ba, Gabriel.",15690819
"Ba, Gabriel.",15690819
BBC Enterprises.,6729204
BBC Worldwide Ltd.,13289922
Beano.,8782858
Beano.,8782863
Beano.,8782868
Beano.,8782869
Beano.,12974277
Beano.,13944701
Beano.,15370496
Beano.,15636920
"Beard, George",15790159
"Beard, George",16015341
"Beard, George.",15762498
"Beardwell, Ed.",9380443
"Beare, Geoffrey C.",13751603
"Beare, Geoffrey C.",14662236
"Beare, Geoffrey C.",15478856
"Beare, Geoffrey C.",15614486
"Beaton, Clare.",13070302
"Beaton, Clare.",13070303
"Beaton, Clare.",13074516
"Beaton, Clare.",13074517
"Beaton, Clare.",13467548
"Beaton, Kate",15850947
"Beatty, John",14927192
"Beatty, John.",12286221
"Beatty, Scott",10728341
"Beatty, Scott",10728342
"Beatty, Scott",10728780
"Beatty, Scott",10728832
"Beatty, Scott",10761887
"Beatty, Scott",12875147
"Beatty, Scott",13148575
"Beatty, Scott",13420541
"Beatty, Scott",14656930
"Beatty, Scott",14702818
"Beatty, Scott",15583948
"Beatty, Scott",10761788
"Beatty, Scott",10761788
"Beatty, Scott",12976515
"Beatty, Scott.",15991494
"Beatty, Terry",16558881
"Beatty, Terry",16558882
"Beatty, Terry",16558883
"Beatty, Terry",16558884
"Beaumont, Robert.",10087558
"Beaumont, Steve.",13494808
"Beaumont, Steve.",15821447
"Beauvais, Denis.",6746059
"Beavers, Ethen.",14627429
"Bechdel, Alison",13494588
"Bechdel, Alison",14632990
"Bechdel, Alison",16019449
"Bechdel, Alison.",11630990
"Bechet, Vincent.",16015457
"Bechko, Corinna",16489990
"Bechko, Corinna",16508797
"Bechko, Corinna",16644353
"Bechko, Corinna",16684429
"Beck, C. C.",14500661
"Beck, John",9473651
"Beck, John",9473650
"Becker, Suzy.",11400069
"Becker, Suzy.",12707826
"Bedard, Tony.",14407975
"Bedard, Tony.",14702758
"Bedard, Tony.",14864697
"Bedard, Tony.",15415762
"Bedard, Tony.",15484333
"Bedard, Tony.",15583953
"Bedard, Tony.",15624534
"Bedard, Tony.",15884847
"Bedard, Tony.",16030704
"Bedard, Tony.",16062837
"Bedard, Tony.",16117743
"Bedard, Tony.",16118320
"Bedard, Tony.",16098909
"Bee, Peter Wynter.",14689490
"Bee, Peter Wynter.",15344059
"Bee, Peter Wynter.",15344063
"Beechen, Adam.",15583950
"Beecroft, Simon.",10728340
Beelden storm.,11306045
"Beerbohm, Max",8082605
"Beerbohm, Max",9391134
"Beerbohm, Max",10301624
"Beest, Emil van.",8793698
"Beest, Emil van.",8793705
"Beest, Emil van.",8793710
"Belardinelli, Massimo",13748857
"Belardinelli, Massimo",14652822
"Belardinelli, Massimo",15590063
"Belardinelli, Massimo",15880262
"Belardinelli, Massimo",16182628
"Belardinelli, Massimo",16300189
"Belardinelli, Massimo.",13070329
"Belcher, Bill",9485084
"Bell, Anthea",16662828
"Bell, Anthea",16662829
"Bell, Anthea.",8359436
"Bell, Anthea.",8360147
"Bell, Anthea.",8360493
"Bell, Anthea.",8360604
"Bell, Anthea.",8360678
"Bell, Anthea.",8360709
"Bell, Anthea.",8360710
"Bell, Anthea.",9464343
"Bell, Anthea.",9925918
"Bell, Anthea.",9925919
"Bell, Anthea.",9925920
"Bell, Anthea.",9925921
"Bell, Anthea.",9925922
"Bell, Anthea.",9925923
"Bell, Anthea.",9925928
"Bell, Anthea.",10535668
"Bell, Anthea.",10685880
"Bell, Anthea.",10685918
"Bell, Anthea.",10685982
"Bell, Anthea.",10686046
"Bell, Anthea.",10686112
"Bell, Anthea.",10686113
"Bell, Anthea.",10686190
"Bell, Anthea.",10686467
"Bell, Anthea.",10686498
"Bell, Anthea.",10686618
"Bell, Anthea.",10686619
"Bell, Anthea.",10686641
"Bell, Anthea.",10686643
"Bell, Anthea.",10686662
"Bell, Anthea.",10686663
"Bell, Anthea.",10686750
"Bell, Anthea.",10686896
"Bell, Anthea.",10686928
"Bell, Anthea.",10686947
"Bell, Anthea.",10687135
"Bell, Anthea.",10687330
"Bell, Anthea.",10687331
"Bell, Anthea.",10687354
"Bell, Anthea.",10687357
"Bell, Anthea.",10687358
"Bell, Anthea.",10687505
"Bell, Anthea.",10687554
"Bell, Anthea.",10687759
"Bell, Anthea.",10687837
"Bell, Anthea.",10687911
"Bell, Anthea.",10688023
"Bell, Anthea.",10688047
"Bell, Anthea.",11577039
"Bell, Anthea.",12618194
"Bell, Anthea.",12618195
"Bell, Anthea.",12618195
"Bell, Anthea.",12618196
"Bell, Anthea.",12618196
"Bell, Anthea.",12618215
"Bell, Jennifer",8785716
"Bell, Roanne",13130865
"Bell, Steve",10095592
"Bell, Steve",10095784
"Bell, Steve",10096008
"Bell, Steve",10978381
"Bell, Steve",10978483
"Bell, Steve",11306070
"Bell, Steve",11962240
"Bell, Steve",11962332
"Bell, Steve",11962333
"Bell, Steve",11962505
"Bell, Steve",11963533
"Bell, Steve",11963693
"Bell, Steve",11963817
"Bell, Steve",11963974
"Bell, Steve",11964069
"Bell, Steve",11964340
"Bell, Steve",11964372
"Bell, Steve",11964485
"Bell, Steve",11964499
"Bell, Steve",11964613
"Bell, Steve",11964614
"Bell, Steve",12937174
"Bell, Steve",13454853
"Bell, Steve",15610932
"Bellamy, Frank",15266762
"Bellamy, Frank",15266763
"Bellamy, Frank",15606831
"Bellamy, Frank",6742863
"Bellamy, Frank",15727408
"Bellamy, Frank.",6742859
"Bellamy, Sasha.",12267110
Bellamy.,8816519
"Bellardinelli, Massimo.",14276784
"Bellardinelli, Massimo.",15635701
"Belledin, Steve.",6898317
"Bellus, Jean.",6997864
"Bellus, Jean.",7660806
"Bellus, Jean.",7663120
"Bellus, Jean.",10289035
"Bellus, Jean.",10301044
"Bellus, Jean.",10920978
"Bellus, Jean.",10928245
"Bellus, Jean.",10931837
"Bellus, Jean.",11564777
"Bellus, Jean.",11568362
"Bellus, Jean.",12217906
"Belton, Claire",16515975
"Bemis, Max",16508640
"Benacquista, Tonino",16329423
"Benacquista, Tonino.",15837719
"Bender, Howard.",10346630
"Bender, Hy.",10761602
"Bender, Hy.",12286244
"Bendiner, Alfred.",7655313
"Bendis, Brian Michael",16122980
"Bendis, Brian Michael",16199968
"Bendis, Brian Michael",16206051
"Bendis, Brian Michael",16300271
"Bendis, Brian Michael",16300273
"Bendis, Brian Michael",16414952
"Bendis, Brian Michael",16419507
"Bendis, Brian Michael",16444309
"Bendis, Brian Michael",16454401
"Bendis, Brian Michael",16490219
"Bendis, Brian Michael",16508813
"Bendis, Brian Michael",16559740
"Bendis, Brian Michael",16609450
"Bendis, Brian Michael",16622256
"Bendis, Brian Michael",16622806
"Bendis, Brian Michael",16650728
"Bendis, Brian Michael.",13421132
"Bendis, Brian Michael.",13421234
"Bendis, Brian Michael.",13495446
"Bendis, Brian Michael.",13547924
"Bendis, Brian Michael.",13773343
"Bendis, Brian Michael.",14408123
"Bendis, Brian Michael.",14590250
"Bendis, Brian Michael.",14760974
"Bendis, Brian Michael.",15468884
"Bendis, Brian Michael.",15523181
"Bendis, Brian Michael.",15691265
"Bendis, Brian Michael.",15691268
"Bendis, Brian Michael.",15899956
"Bendis, Brian Michael.",15953227
"Bendis, Brian Michael.",16039956
"Bendis, Brian Michael.",16193406
"Bendis, Brian Michael.",13342697
"Bendis, Brian Michael.",13342697
"Bendis, Brian Michael.",16103579
"Benefiel, Scott.",10761612
"Benes, Ed.",13075000
"Benes, Ed.",13366268
"Benes, Ed.",13386996
"Benes, Ed.",13386996
"Benes, Ed.",13386998
"Benes, Ed.",13731157
"Benes, Ed.",14407976
"Benes, Ed.",14602171
"Benes, Ed.",14680873
"Benes, Ed.",14822227
"Benes, Ed.",14894834
"Benes, Ed.",15104108
"Benes, Ed.",15170880
"Benes, Ed.",15337690
"Benes, Ed.",15415751
"Benes, Ed.",15516501
"Benes, Ed.",15578776
"Benes, Ed.",15639862
"Benes, Ed.",15826640
"Benes, Ed.",16030703
"Benes, Ed.",16118311
"Benet, Manuel.",15332653
"Benidis, Brian Michael.",15397951
"Benitez, Joe",14101135
"Benjamin, Ryan.",12881468
"Benjamin, Ryan.",14407965
"Benjamin, Ryan.",15739026
"Bennet, Joe.",15959425
"Bennett, Anina.",6735618
"Bennett, Anina.",9081359
"Bennett, Carol.",10120005
"Bennett, Carol.",12472987
"Bennett, EDna.",8339172
"Bennett, Edna.",8996698
"Bennett, Joe",5607078
"Bennett, Joe",13547742
"Bennett, Joe",14407966
"Bennett, Xander.",14850445
"Benoit, Ted.",14634138
"Benoit, Ted.",14766197
"Benson, Amber.",10761820
"Benson, Beverley.",8829568
"Benson, Timothy S.",15606974
"Bent, Eric.",11579625
"Bentley, Chris",15573482
"Bentley, Chris",14853206
"Bentley, Chris",14853207
"Bentley, Chris",14910113
"Bentley, Chris",14910114
"Bentley, Chris",15601313
"Bentley, Chris",15727408
"Bentley, Nicolas",9468113
"Bentley, Nicolas",11021606
"Bentley, Nicolas",12038273
"Bentley, Nicolas",8096999
"Benton, Tim.",11316408
"Berenstain, Jan.",10928246
"Berenstain, Jan.",11556749
"Berenstain, Stan",10928246
"Berenstain, Stan",11556749
"Beresford, Dick.",11326518
"Berg, David",11581458
"Berg, David",11581458
"Berger, Joe",15826752
"Berger, Oscar",6979497
"Berger, Oscar",7640145
"Berger, Oscar",7640146
"Bergese, Francis,",10661841
"Bergese, Francis,",10663589
"Bergese, Francis,",14686514
"Bergese, Francis,",14878241
"Bergese, Francis,",15403207
"Bergese, Francis,",16107773
"Bergese, Francis,",10663911
"Bergese, Frederic,",16107773
"Bergese, Frederic.",14878241
"Bergin, Mark",15624733
"Bergin, Mark",16107853
"Bergin, Mark",16458009
"Berman, Sam.",9926017
"Bermejo, Lee.",15856124
"Bermejo, Lee.",10761677
"Bermejo, Lee.",10761677
"Bermejo, Lee.",10761857
"Bermejo, Lee.",10761857
"Bermejo, Lee.",14760959
"Bermejo, Lee.",15584575
"Bernet, Jordi.",14101133
"Berry, Dan",16050180
"Berry, Hannah",14100407
"Berry, Hannah",16034704
Berthet,6748816
Berthet,6748817
Berthet,6748818
"Bertilorenzi, Mick.",15415750
"Bertilorenzi, Mick.",15696433
Besley,16097961
Besley.,8737047
Besley.,14559378
"Best, Steve.",7400251
"Best, Suky.",9474574
"Best, Suky.",9474575
Bestall,8395584
"Bestall, Alfred.",15621845
"Bestall, Alfred.",7446207
"Bestall, Alfred.",12708116
"Betts, Peter.",6744882
"Betts, Peter.",6744883
"Betts, Peter.",10127312
Beka.,13736608
Beka.,14200603
"Biagini, Francesco",16468156
"Bianchi, Simone",16317476
"Bianchi, Simone.",15691267
"Bibliotheque municipale (Caen, France)",10116509
"Biegeleisen, J. I.",8079017
"Biegeleisen, J. I.",8079017
"Bierbaum, Mary.",10761568
"Bierbaum, Tom.",10761568
Bijou funnies.,8099902
"Bilal, Enki.",12029022
"Bilal, Enki.",12029032
"Bilal, Enki.",12029055
"Bilal, Enki.",12029081
"Bilau, Anthony.",10708317
"Bills, Mark.",13375917
"Bindman, David",10337462
"Bindman, David.",8084161
"Birdsall, Derek.",7688099
"Birdsall, Timothy.",8329565
Birks.,16144750
Birmingham Arts Lab.,13309782
"Bishop, David",13568235
"Bishop, David",14800605
"Bishop, Franklin.",13438096
"Bishop, Franklin.",15403092
"Biskup, Agnieszka.",15433361
"Biskup, Agnieszka.",15433363
"Bisley, Simon",16537746
"Bisley, Simon",16644601
"Bisley, Simon.",6745282
"Bisley, Simon.",6746199
"Bisley, Simon.",10095983
"Bisley, Simon.",10096031
"Bisley, Simon.",10096069
"Bisley, Simon.",12029124
"Bisley, Simon.",12039449
"Bisley, Simon.",12269290
"Bisley, Simon.",12286329
"Bisley, Simon.",12286341
"Bisley, Simon.",12286463
"Bisley, Simon.",13007790
"Bisley, Simon.",13106942
"Bisley, Simon.",14500662
"Bisley, Simon.",14622257
"Bisley, Simon.",14895002
"Bisley, Simon.",15956453
"Bisley, Simon.",16058442
"Bisley, Simon.",16073142
"Bisley, Simon.",16118317
"Bisley, Simon.",16136150
"Bissette, Stephen.",12029023
"Bissette, Stephen.",12029024
"Bissette, Stephen.",12029025
"Bissette, Stephen.",12286254
"Bissette, Stephen.",15535945
"Bissette, Stephen.",16168829
"Black, David.",11314782
"Blackman, Malorie.",10716471
"Blackman, W. Haden",16308779
"Blackman, W. Haden.",10761795
"Blackman, W. Haden.",14407961
"Blackman, W. Haden.",15584555
"Blackman, W. Haden.",16205999
"Blackman, W. Haden.",12286470
"Blackmore, Lawrence.",13463170
"Blair, Preston.",11629652
"Blake, Francis.",7239070
"Blake, Francis.",12470826
"Blake, Francis.",12484639
"Blake, Francis.",13030995
"Blake, Quentin.",7363741
"Blake, Quentin.",7751852
"Blake, Quentin.",12241419
"Blake, Quentin.",16091501
"Blanchard, Fred.",10761889
"Blanchard, Fred.",12286241
"Blanche, John.",6898317
"Blasco, Jesus.",13251249
"Blasco, Jesus.",13640333
"Blasco, Jesus.",16058184
"Bleathman, Graham",16294490
"Bleathman, Graham.",10771001
"Bleathman, Graham.",12030720
"Bleathman, Graham.",10771195
"Blechman, R. O.",10041293
"Blegvad, Peter.",9489009
"Blessett, John.",10736300
"Blessett, John.",10736330
"Blevins, Bret",16457214
"Blevins, Bret.",12029413
"Blevins, Bret.",14894894
"Blitz, Bruce.",11362225
"Blitz, Marcia.",7388258
"Block, Herbert",6979302
"Bloom, Clive",9445752
"Bloomfield, Bob",8813440
"Bloomfield, Bob",8813441
"Blue, Elizabeth.",16089322
"Blum, Alex A.",15389103
"Blum, Alex A.",15598723
"Blum, Bruno.",13323120
"Blunt, Betty Bacon.",9650029
"Blunt-Lytton, Judith Anne Dorothea",6980166
"Bly, Mary.",9374267
"Blyth, David",13797525
"Blythe, Chris.",13746531
"Boal, Chris.",5607089
"Boal, Chris.",6745278
"Boal, Chris.",10388185
Bodart.,14514465
Bodart.,14634139
"Boddy, Ashley.",15779625
"Boddy, Sarah",16609493
"Bogdanove, Jon",7725889
"Bogdanove, Jon.",7725905
"Bogdanove, Jon.",10761571
"Bogdanove, Jon.",10761878
"Bogdanove, Jon.",10761878
"Bogg, Peter.",11817728
"Bohm, Thomas",16013253
"Bohm, Thomas",16013255
"Boilet, Frederic.",13553151
"Bolland, Brian",16050038
"Bolland, Brian",16182627
"Bolland, Brian.",13148138
"Bolland, Brian.",15846493
"Bolland, Brian.",6950395
"Bolland, Brian.",7447187
"Bolland, Brian.",7447188
"Bolland, Brian.",7447189
"Bolland, Brian.",7447190
"Bolland, Brian.",10388187
"Bolland, Brian.",10761704
"Bolland, Brian.",10761763
"Bolland, Brian.",12029033
"Bolland, Brian.",12029118
"Bolland, Brian.",12029133
"Bolland, Brian.",12029135
"Bolland, Brian.",12029271
"Bolland, Brian.",12029273
"Bolland, Brian.",12029421
"Bolland, Brian.",12286412
"Bolland, Brian.",13070327
"Bolland, Brian.",13170964
"Bolland, Brian.",14500652
"Bolland, Brian.",14525695
"Bolland, Brian.",14576049
"Bolland, Brian.",14777917
"Bolland, Brian.",15856087
"Bolland, Brian.",15856087
"Bolland, Brian.",15974600
"Bolland, Brian.",16082732
"Bolton, John",6954525
"Bolton, John",6959094
"Bolton, John",7725863
"Bolton, John",10138612
"Bolton, John",10138612
"Bolton, John",10708315
"Bolton, John",10761719
"Bolton, John",10761719
"Bolton, John",12029358
"Bolton, John",12029402
"Bolton, John",12040868
"Bolton, John",13705031
"Bolton, John",13738632
"Bolton, John",13738632
"Bolton, John",15606082
"Bolton, John",16316413
"Bolton, John.",15986406
Boluda.,13226184
"Boncza, Michal.",15266907
"Bond, Grant.",16099525
"Bond, Grant.",16099525
"Bond, Michael.",10688766
"Bond, Michael.",11635914
"Bond, Philip",13327013
"Bond, Philip",15584554
"Bond, Philip.",12286392
"Bond, Simon",8412999
"Bond, Simon",8802851
"Bond, Simon",10095599
"Bond, Simon",10095607
"Bond, Simon",10095827
"Bond, Simon",10096007
"Bond, Simon",10663263
"Bond, Simon",11325949
"Bond, Simon",11400641
"Bond, Simon",11409268
"Bond, Simon",11962426
"Bond, Simon",11962524
"Bond, Simon",11963362
"Bond, Simon",11963363
"Bond, Simon",11963460
"Bond, Simon",11963610
"Bond, Simon",11963785
"Bond, Simon",11963976
"Bond, Simon",16657933
"Bond, Simon.",10378332
"Bond, Simon.",11962919
"Bond, Simon.",13507530
"Bond, Simon.",15383518
"Bone, J.",14777912
"Bongco, Mila.",7415830
Bonk.,13309347
"Bonson, Richard",12937700
"Booker, Steve.",8827073
"Boore, Roger.",10542595
"Boore, Roger.",10542596
"Boore, Roger.",10547293
"Boore, Roger.",11178650
"Booth, George",11359274
"Booth, George",10023516
"Boothby, Ian",16177483
"Boothby, Ian",16308785
"Boothby, Ian.",15886719
"Boothby, Ian.",13387003
"Boothby, Ian.",14822239
"Boothby, Ian.",15415758
"Boothby, Ian.",15690807
"Boring, Wayne",13557965
"Boring, Wayne",13557965
"Borstel, Marc",16285125
"Bosc, Jean.",10303002
Bosc.,11581314
"Boschi, Roland",16684519
"Bosmans, Serge.",8145617
"Bott, Caroline G.",15621845
Boucq.,12029014
"Boultwood, Dan",16589805
"Boultwood, Dan.",15556668
"Boultwood, Dan.",15583716
"Boultwood, Dan.",15583717
"Boultwood, Dan.",15739163
"Boultwood, Dan.",15739164
"Boultwood, Dan.",15748777
"Boultwood, Dan.",15748778
"Boumphrey, Ian.",14559577
"Bourdain, Anthony",16063347
"Bourgeois, Jacques.",9690313
"Bourgeois, Jacques.",9690313
"Bowden, Mike.",15860260
"Bowen, Carl",16321202
"Bowen, Carl",16321203
"Bowen, Carl",16321204
"Bowen, Carl",16321205
"Bowen, Carl.",14915771
"Bowen, Carl.",14915775
"Bowen, Carl.",15448481
"Bowen, Carl.",15448485
"Bowen, Carl.",15448488
"Bowen, Carl.",16015306
"Bowen, Carl.",16225359
"Bowkett, Stephen.",7042154
"Bowkett, Stephen.",8080476
"Bowkett, Stephen.",8080708
"Bowkett, Stephen.",13950457
"Bowles, Frank D.",15866626
"Boyd, Robert.",10731220
"Boyd, Ron.",10761542
"Boyd, Ron.",13709600
"Boyle, Frank.",15994015
"Brabon, Benjamin A.",15682470
"Bradbury, Eric.",13053390
"Bradbury, Eric.",13673062
"Bradbury, Lynne.",8772053
"Bradbury, Ray",15180597
"Braddock, Paige",16489987
"Bradford (West Yorkshire, England).",13657990
"Bradley, Susannah.",12693989
"Bradley, Susannah.",12694063
"Bradley, Susannah.",12694113
"Bradman, Tony.",10716495
"Brady, Pat.",10135541
"Brady, Pat.",12030649
"Bragga, Brannon.",15443288
"Braithwaite, Dougie.",14778088
"Braithwaite, Dougie.",15826088
"Braithwaite, Dougie.",16030707
"Bramlett, Frank.",15985960
"Brandon, Ivan.",15484329
"Brandon, Ivan.",16063360
"Brandreth, Gyles Daubeney",9701812
"Brandvold, Peter.",14777915
"Brashill, Jason.",13279798
"Braun, Russell",16199931
"Braun, Russell.",15860277
"Braun, Russell.",16063367
"Brawn, David",16299022
"Break, Jorge.",15448489
"Breathed, Berke.",8149951
"Breathed, Berke.",8149952
"Breathed, Berke.",9405393
"Breathed, Berke.",9405398
"Breathed, Berke.",10340590
"Breccia, Enrique,",13053127
"Breccia, Enrique,",13274712
"Breccia, Enrique,",13274712
"Breeding, Brett.",10761571
"Breeze, Hector.",7689251
"Breeze, Hector.",10713454
"Breinholst, Willy.",7659164
"Breitweiser, Mitch",16414951
"Brennan, Tom.",15630504
"Brennan, Victor.",8374669
"Brereton, Daniel.",10761582
"Brereton, Daniel.",12029415
"Breslin, Theresa.",7042004
"Breslin, Theresa.",8080348
"Bretecher, Claire.",10704924
"Bretecher, Claire.",11962220
"Bretecher, Claire.",11962405
"Bretecher, Claire.",11963517
"Bretecher, Claire.",11964070
"Bretecher, Claire.",11964252
"Brevard, Katherine McLean.",14915776
"Brevard, Katherine McLean.",15448486
"Brevard, Katherine McLean.",15674198
"Brevoort, Tom.",13289850
"Brevoort, Tom.",14408123
"Brewer, Susan.",15572871
"Brewis, Henry.",6943339
"Brewis, Henry.",8793723
"Breyfogle, Norm.",12029295
"Breyfogle, Norm.",12029424
Brick,15589394
"Bridwell, E. Nelson.",15104109
"Briggs, Austin",16162537
"Briggs, Clare.",8076975
"Briggs, Clare.",8076975
"Briggs, Kathryn",16531289
"Briggs, Raymond",16335039
"Briggs, Raymond.",7363776
"Briggs, Raymond.",8042675
"Briggs, Raymond.",8043024
"Briggs, Raymond.",11306307
"Briggs, Raymond.",14606771
"Briggs, Raymond.",7442012
"Briggs, Robert",8786421
"Briggs, Stephen",10079263
"Bright, M. D.",15337700
"Brill, Ian",16489984
"Brin, David.",6948847
"Brin, David.",10138603
"Brin, David.",10761722
"Briones, Philippe",15443288
British Animation Awards (Organization),14538965
British Broadcasting Corporation.,11133844
British Cartoon Archive.,15289647
British Council.,10749332
British E.R.B. Society.,8813882
British Library.,9537099
British Museum.,8084161
British Museum.,11808927
British Psychic and Occult Society.,14459768
"Britt, Fanny",16547819
"Britton, David",16314923
"Britton, David.",10117577
"Britton, David.",10353187
"Britton, David.",10353188
"Britton, David.",13100270
"Brizuela, Dario.",15729484
"Broadfoot, Dave.",15714127
"Broadley, John",15414704
"Broadmore, Greg",16612758
"Brockbank, Adam.",15448015
"Brockbank, Russell Partridge",14842563
"Brockbank, Russell.",6989186
"Brockbank, Russell.",8318429
"Brockbank, Russell.",9006505
"Brockbank, Russell.",10289036
"Brockbank, Russell.",10301316
"Brockbank, Russell.",10326850
"Brod, Harry",16199594
"Broderick, Pat.",14607901
Brodnax-IOU.,10547836
"Bronte, Charlotte,",14531567
"Bronte, Charlotte,",14531568
"Bronte, Charlotte,",12919360
"Bronte, Charlotte,",14916460
"Bronte, Charlotte,",15389104
"Bronte, Emily,",13657990
"Bronte, Emily,",14853241
"Bronte, Emily,",15664753
"Bronte, Emily,",15664754
"Bronte, Emily,",16552220
"Brooker, Will",8101136
"Brooker, Will",16027134
"Brookes, Gareth",16317642
"Brookes, Gareth.",15994172
"Brookes, Gareth.",15994194
"Brookes, Gareth.",15994225
"Brookes, Kate.",11316408
"Brookes, Peter",15851978
"Brooks, Brad!",13274642
"Brooks, Brad!.",8088817
"Brooks, Clive",8044507
